Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,52.05,757.00,785.00,726.00,759.00,759.62,"1,506.00",766.40,"1,143,993.20",46,-7.40,59.00,-0.97,8.13,-0.08,820.75,938.58,"1,589.00",688.20
ADBL,39.93,325.00,325.00,319.00,321.00,321.42,"24,381.00",322.00,"7,836,657.70",236,-1.00,6.00,-0.31,1.88,-0.13,325.66,345.00,544.00,298.00
AHPC,44.05,287.00,292.00,278.00,279.00,286.20,"78,850.00",283.50,"22,567,098.40",345,-4.50,14.00,-1.59,5.04,-2.58,346.72,387.30,628.30,255.00
AKJCL,53.97,187.60,189.00,178.00,181.00,184.35,"45,326.00",184.00,"8,355,730.50",281,-3.00,11.00,-1.63,6.18,-1.85,202.94,226.53,365.00,161.00
AKPL,45.22,380.00,384.00,373.00,374.90,377.85,"61,034.00",378.00,"23,061,432.50",296,-3.10,11.00,-0.82,2.95,-0.79,438.41,450.54,669.90,360.00
ALBSL,49.33,"1,051.00","1,051.00",980.00,993.00,995.48,"4,609.00","1,039.00","4,588,183.10",97,-46.00,71.00,-4.43,7.24,-0.25,"1,171.01","1,245.59","1,750.00",891.00
ALICL,51.87,479.90,486.00,470.00,476.00,476.15,"19,072.00",472.00,"9,081,192.30",145,4.00,16.00,0.85,3.40,-0.03,554.78,647.26,"1,398.00",428.00
API,49.93,220.00,227.00,220.00,221.00,223.91,"153,586.00",219.50,"34,389,977.60",710,1.50,7.00,0.68,3.18,-1.32,250.31,300.64,575.00,200.00
AVYAN,39.77,790.00,794.00,770.10,774.00,785.08,"10,064.00",783.00,"7,900,999.60",319,-9.00,23.90,-1.15,3.10,-1.43,-,-,963.00,316.00
BARUN,45.62,222.00,236.00,218.60,218.70,227.31,"9,089.00",223.50,"2,066,056.90",72,-4.80,17.40,-2.15,7.96,-3.94,330.49,377.69,595.00,201.00
BBC,47.34,"3,358.10","3,358.10","3,311.00","3,320.00","3,328.77",140.00,"3,426.00","466,028.00",11,-106.00,47.10,-3.09,1.42,-0.26,"3,539.93","3,810.97","5,803.00","3,137.00"
BFC,48.48,334.00,345.00,331.00,335.00,339.72,"25,419.00",331.00,"8,635,227.10",216,4.00,14.00,1.21,4.23,-1.41,369.78,390.97,580.00,298.00
BHDC,45.17,333.40,370.00,331.00,350.00,346.60,"10,455.00",340.00,"3,623,692.00",178,10.00,39.00,2.94,11.78,0.97,-,-,520.00,310.00
BHL,48.10,234.40,255.00,234.40,244.40,244.17,"12,437.00",239.00,"3,036,776.70",146,5.40,20.60,2.26,8.79,0.09,-,-,397.00,104.70
BNHC,50.46,367.00,374.20,360.10,369.00,365.44,"2,228.00",374.00,"814,205.50",43,-5.00,14.10,-1.34,3.92,0.96,392.54,457.58,744.00,246.70
BNT,46.95,"12,200.00","12,251.00","12,100.00","12,100.00","12,183.55",175.00,"12,400.00","2,132,122.00",14,-300.00,151.00,-2.42,1.25,-0.69,"13,119.97","13,390.62","17,670.00","10,500.00"
