Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,46.84,804.00,804.00,780.00,794.00,788.56,"1,070.00",805.00,"843,755.10",39,-11.00,24.00,-1.37,3.08,0.69,770.90,800.63,"1,441.00",675.00
ADBL,44.11,312.00,312.00,300.00,300.20,302.59,"28,593.00",308.00,"8,652,037.60",272,-7.80,12.00,-2.53,4.00,-0.80,317.15,321.92,415.00,297.00
ADLB,39.76,"2,303.00","2,310.00","2,259.00","2,300.00","2,284.82","1,780.00","2,350.00","4,066,981.00",158,-50.00,51.00,-2.13,2.26,0.66,0.00,0.00,"2,705.00",256.80
AHPC,45.80,313.60,316.00,301.00,303.00,307.25,"100,919.00",320.00,"31,007,824.90",462,-17.00,15.00,-5.31,4.98,-1.40,306.02,328.63,574.00,250.00
AIL,44.08,505.00,505.00,486.60,486.80,495.42,"9,488.00",508.00,"4,700,539.00",131,-21.20,18.40,-4.17,3.78,-1.77,515.83,580.31,768.90,344.00
AKBSL,42.44,"1,190.00","1,200.00","1,167.00","1,176.00","1,185.13",840.00,"1,214.00","995,513.30",49,-38.00,33.00,-3.13,2.83,-0.78,794.95,0.00,"1,907.00",391.50
AKJCL,47.18,259.00,259.00,238.00,240.00,242.34,"142,819.00",254.00,"34,610,591.80",565,-14.00,21.00,-5.51,8.82,-0.97,197.95,201.78,335.00,159.80
AKPL,46.79,414.00,415.00,401.00,403.00,406.92,"72,084.00",422.00,"29,332,739.10",403,-19.00,14.00,-4.50,3.49,-0.97,399.46,417.65,566.00,325.00
ALBSL,47.32,"1,055.00","1,055.00","1,030.20","1,047.00","1,039.50",817.00,"1,071.00","849,273.40",28,-24.00,24.80,-2.24,2.41,0.72,"1,026.64","1,102.75","1,569.90",874.30
ALICL,46.81,695.00,700.00,682.00,686.00,688.56,"38,847.00",707.60,"26,748,365.40",257,-21.60,18.00,-3.05,2.64,-0.37,557.96,565.79,"1,007.70",428.00
API,49.98,300.00,300.00,286.10,290.00,291.84,"267,328.00",302.00,"78,016,847.40","1,250",-12.00,13.90,-3.97,4.86,-0.63,240.27,247.50,544.00,200.00
AVYAN,47.31,730.10,735.00,715.50,722.00,725.05,"2,929.00",745.00,"2,123,668.00",107,-23.00,19.50,-3.09,2.73,-0.42,0.00,0.00,963.00,316.00
BARUN,47.66,285.00,285.00,266.30,267.50,272.88,"76,590.00",285.00,"20,900,132.80",375,-17.50,18.70,-6.14,7.02,-2.01,239.06,296.39,579.90,190.30
BBC,44.28,"3,395.00","3,395.00","3,330.00","3,330.00","3,358.49",110.00,"3,460.00","369,434.00",8,-130.00,65.00,-3.76,1.95,-0.86,"3,402.93","3,474.64","5,000.00","3,083.00"
BFC,44.18,355.00,355.00,340.00,341.00,345.01,"24,414.00",361.00,"8,423,060.50",176,-20.00,15.00,-5.54,4.41,-1.18,346.70,357.28,499.00,292.50
BHDC,51.00,406.00,428.50,400.00,403.00,406.77,"11,008.00",412.00,"4,477,773.60",177,-9.00,28.50,-2.18,7.13,-0.94,390.02,0.00,520.00,310.00
BHL,42.88,370.00,370.00,352.80,352.80,357.94,"18,708.00",372.60,"6,696,306.50",209,-19.80,17.20,-5.31,4.88,-1.46,289.51,0.00,397.00,104.70
BHPL,45.20,614.50,653.00,592.00,641.50,631.47,"33,770.00",627.00,"21,324,847.40",702,14.50,61.00,2.31,10.30,1.56,0.00,0.00,653.00,194.30
BNHC,53.43,448.90,455.90,432.00,441.00,445.78,"13,370.00",458.00,"5,960,086.30",131,-17.00,23.90,-3.71,5.53,-1.08,387.79,389.07,736.00,306.00
BNT,43.93,"13,035.00","13,035.00","12,801.00","12,801.00","12,957.00",30.00,"13,300.00","388,710.00",3,-499.00,234.00,-3.75,1.83,-1.22,"13,008.56","13,087.28","15,371.30","11,396.00"
BOKD86,30.86,766.00,766.00,751.00,751.00,755.29,35.00,751.00,"26,435.00",2,0.00,15.00,0.00,2.00,-0.57,0.00,0.00,980.00,738.50
BPCL,48.85,340.00,340.00,323.50,325.00,328.39,"16,676.00",338.50,"5,476,314.50",177,-13.50,16.50,-3.99,5.10,-1.04,314.53,320.12,449.30,288.00
CBBL,52.53,"1,238.00","1,238.00","1,195.00","1,198.00","1,205.79","21,638.00","1,214.00","26,090,782.50",432,-16.00,43.00,-1.32,3.60,-0.65,"1,089.18","1,067.78","1,314.00",882.00
CBL,46.81,219.00,219.00,216.50,218.90,217.45,"22,218.00",222.00,"4,831,377.80",133,-3.10,2.50,-1.40,1.15,0.66,216.77,226.32,251.30,194.00
CBLD88,33.40,833.00,833.00,833.00,833.00,833.00,45.00,833.10,"37,485.00",2,-0.10,0.00,-0.01,0.00,0.00,0.00,0.00,"1,000.00",833.00
CFCL,42.63,346.00,350.00,332.00,336.00,340.87,"20,310.00",353.00,"6,923,008.20",151,-17.00,18.00,-4.82,5.42,-1.45,329.26,319.20,486.00,237.00
CGH,46.05,"1,310.00","1,320.00","1,285.00","1,295.00","1,296.11","8,189.00","1,336.00","10,613,881.70",147,-41.00,35.00,-3.07,2.72,-0.09,"1,076.59","1,074.44","1,487.00",900.20
CHCL,35.30,481.00,488.00,477.10,477.50,479.89,"35,339.00",490.00,"16,958,901.40",234,-12.50,10.90,-2.55,2.28,-0.50,394.44,397.98,529.00,347.90
CHDC,48.39,779.20,781.00,766.50,779.80,769.73,"11,359.00",795.00,"8,743,336.10",112,-15.20,14.50,-1.91,1.89,1.29,690.43,705.52,"1,025.00",590.00
CHL,50.11,329.30,335.00,320.00,327.00,327.23,"46,781.00",336.00,"15,307,930.30",186,-9.00,15.00,-2.68,4.69,-0.07,244.57,254.28,510.00,193.10
CIT,51.82,"2,167.00","2,167.00","2,075.00","2,077.10","2,090.51","13,250.00","2,125.00","27,699,196.70",344,-47.90,92.00,-2.25,4.43,-0.65,"2,002.78","2,185.58","3,297.00","1,780.00"
CLBSL,35.53,903.70,903.70,870.00,870.00,873.68,"1,282.00",886.00,"1,120,056.30",19,-16.00,33.70,-1.81,3.87,-0.42,842.93,825.31,"1,086.00",662.50
CMF1,35.83,9.00,9.10,9.00,9.00,9.01,"38,850.00",9.01,"349,851.00",16,-0.01,0.10,-0.11,1.11,-0.06,8.13,8.29,10.25,6.75
