Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,36.85,813.00,815.00,796.80,800.00,804.91,388.00,798.00,"312,305.40",19,2.00,18.20,0.25,2.28,-0.61,906.23,"1,066.11","1,660.00",744.00
ADBL,25.31,327.40,327.40,318.00,320.00,321.02,"3,734.00",321.00,"1,198,705.50",74,-1.00,9.40,-0.31,2.96,-0.32,342.55,368.59,560.00,298.00
AHPC,23.80,339.70,340.00,331.10,334.50,335.82,"15,927.00",335.80,"5,348,529.70",103,-1.30,8.90,-0.39,2.69,-0.39,386.21,428.25,749.80,310.00
AKJCL,24.44,210.60,210.60,202.00,204.00,204.24,"6,155.00",206.50,"1,257,113.10",55,-2.50,8.60,-1.21,4.26,-0.12,223.31,250.96,440.00,162.00
AKPL,26.56,444.00,450.00,439.00,450.00,443.79,"55,611.00",443.00,"24,679,572.00",224,7.00,11.00,1.58,2.51,1.38,450.11,480.07,695.60,369.20
ALBSL,34.97,"1,141.00","1,180.00","1,122.10","1,155.00","1,135.27","2,609.00","1,163.90","2,961,923.00",37,-8.90,57.90,-0.76,5.16,1.71,"1,269.83","1,353.02","1,901.00","1,122.10"
ALICL,34.88,567.00,567.00,558.00,563.00,559.75,"8,219.00",556.00,"4,600,604.80",46,7.00,9.00,1.26,1.61,0.58,647.51,779.41,"1,423.00",484.00
API,26.25,257.00,257.00,247.00,249.90,250.57,"67,074.00",252.00,"16,806,622.90",315,-2.10,10.00,-0.83,4.05,-0.27,281.80,356.41,575.00,217.60
BARUN,27.35,254.00,258.00,245.00,250.00,248.81,"2,818.00",254.00,"701,150.00",39,-4.00,13.00,-1.57,5.31,0.48,392.51,433.61,680.00,242.00
BBC,33.27,"3,370.00","3,370.00","3,370.00","3,370.00","3,370.00",30.00,"3,370.00","101,100.00",1,0.00,0.00,0.00,0.00,0.00,"3,760.99","4,137.55","6,393.00","3,195.00"
BFC,25.77,375.00,377.10,369.00,370.00,373.75,"4,980.00",370.00,"1,861,288.00",43,0.00,8.10,0.00,2.20,-1.01,391.40,422.06,615.00,298.00
BHDC,26.03,420.60,444.70,420.10,421.00,424.07,"1,210.00",429.00,"513,124.00",61,-8.00,24.60,-1.86,5.86,-0.73,-,-,520.00,334.00
BHL,27.17,320.00,324.00,306.90,310.00,314.08,"2,217.00",318.00,"696,305.50",66,-8.00,17.10,-2.52,5.57,-1.31,-,-,397.00,104.70
BNHC,24.18,414.00,414.00,390.00,390.20,395.38,470.00,406.90,"185,827.10",22,-16.70,24.00,-4.10,6.15,-1.33,437.70,-,744.00,246.70
BNT,34.65,"13,555.80","13,555.80","13,284.70","13,284.70","13,375.17",30.00,"13,290.00","401,255.00",3,-5.30,271.10,-0.04,2.04,-0.68,"13,534.77","13,784.65","17,670.00","9,750.00"
BOKD86,34.95,765.00,765.00,765.00,765.00,765.00,25.00,765.00,"19,125.00",1,0.00,0.00,0.00,0.00,0.00,-,-,"1,000.00",752.10
BPCL,34.28,312.00,315.00,310.00,311.00,311.03,"4,841.00",313.00,"1,505,692.40",63,-2.00,5.00,-0.64,1.61,-0.01,345.35,375.63,610.00,294.00
CBBL,36.60,"1,040.00","1,042.00","1,031.00","1,035.00","1,036.22","1,363.00","1,034.00","1,412,364.60",41,1.00,11.00,0.10,1.07,-0.12,"1,056.55","1,138.08","1,912.50",882.00
CFCL,29.93,325.00,338.10,325.00,331.00,333.42,"13,244.00",331.00,"4,415,837.00",71,0.00,13.10,0.00,4.03,-0.73,330.96,375.01,739.90,237.00
CGH,33.15,"1,035.00","1,035.00",999.60,"1,005.00","1,000.79","1,243.00","1,019.90","1,243,983.60",16,-14.90,35.40,-1.46,3.54,0.42,"1,135.77","1,226.82","1,737.00",900.20
CHCL,40.21,389.00,416.00,385.00,392.00,392.29,"8,303.00",382.00,"3,257,199.90",83,10.00,31.00,2.62,8.05,-0.07,418.89,449.23,655.00,347.90
CHDC,27.67,676.00,702.00,676.00,682.20,686.54,436.00,689.00,"299,332.60",19,-6.80,26.00,-0.99,3.85,-0.64,753.11,811.24,"1,210.00",630.00
CHL,25.27,239.20,241.00,236.00,236.00,238.66,"2,076.00",238.00,"495,467.10",24,-2.00,5.00,-0.84,2.12,-1.13,300.12,356.47,663.00,207.00
CIT,34.27,"2,001.10","2,001.10","1,985.00","1,987.00","1,989.65","5,096.00","1,996.00","10,139,232.80",125,-9.00,16.10,-0.45,0.81,-0.13,"2,604.70","2,819.25","3,840.00","1,985.00"
CLBSL,25.53,890.00,890.00,868.10,869.00,872.41,89.00,883.00,"77,644.70",5,-14.00,21.90,-1.59,2.52,-0.39,841.19,908.89,"1,533.70",662.50
CMF1,32.63,7.95,8.10,7.95,8.10,8.09,"2,100.00",8.00,"16,995.00",5,0.10,0.15,1.25,1.89,0.09,8.77,9.13,15.77,7.80
CMF2,35.52,8.30,8.30,8.30,8.30,8.30,"1,470.00",8.23,"12,201.00",1,0.07,0.00,0.85,0.00,0.00,9.38,9.60,15.96,7.96
CORBL,35.59,293.00,310.00,293.00,298.00,298.53,"3,397.00",293.00,"1,014,113.00",25,5.00,17.00,1.71,5.80,-0.18,364.06,456.30,"1,065.00",211.30
CZBIL,32.44,197.80,197.90,195.00,195.00,195.52,"32,212.00",196.00,"6,297,994.50",138,-1.00,2.90,-0.51,1.49,-0.27,223.90,244.53,420.00,194.00
DDBL,37.35,981.00,989.00,971.00,985.00,977.27,"1,658.00",980.00,"1,620,318.50",22,5.00,18.00,0.51,1.85,0.78,"1,017.34","1,085.08","1,857.10",876.00
DHPL,27.90,207.00,207.00,200.10,203.00,202.47,"2,325.00",203.00,"470,747.50",15,0.00,6.90,0.00,3.45,0.26,229.40,256.25,415.00,168.00
DORDI,30.64,332.00,336.00,316.10,316.10,323.03,"7,385.00",326.00,"2,385,584.00",162,-9.90,19.90,-3.04,6.30,-2.19,-,-,408.00,271.50
EBL,25.29,490.00,499.80,485.00,485.00,490.92,"10,325.00",490.00,"5,068,726.40",111,-5.00,14.80,-1.02,3.05,-1.22,484.41,513.42,753.90,411.00
EDBL,28.88,332.00,334.00,327.00,330.00,328.32,"8,371.00",327.00,"2,748,375.60",41,3.00,7.00,0.92,2.14,0.51,376.49,425.53,"1,149.00",308.00
ENL,32.82,662.40,682.00,662.40,670.00,671.14,537.00,675.90,"360,400.00",22,-5.90,19.60,-0.87,2.96,-0.17,766.93,-,"1,481.90",287.10
FMDBL,21.00,700.00,700.00,686.00,686.10,688.32,876.00,690.00,"602,967.60",13,-3.90,14.00,-0.57,2.04,-0.32,691.94,740.75,"1,148.00",559.00
FOWAD,28.89,"2,620.00","2,638.00","2,606.10","2,610.10","2,621.19","2,434.00","2,619.00","6,379,984.10",95,-8.90,31.90,-0.34,1.22,-0.43,"2,421.98","2,382.28","3,040.00","2,000.00"
GBBL,28.17,379.00,384.50,376.00,376.20,379.44,"11,094.00",377.00,"4,209,489.50",80,-0.80,8.50,-0.21,2.26,-0.86,395.65,451.83,665.00,318.00
GBLBS,32.88,690.00,694.00,675.00,684.00,680.12,"1,331.00",687.00,"905,238.10",17,-3.00,19.00,-0.44,2.81,0.57,787.34,849.47,"1,211.00",653.10
GFCL,29.03,485.10,510.00,485.10,495.30,498.34,"5,492.00",495.00,"2,736,858.50",49,0.30,24.90,0.06,5.13,-0.61,487.41,540.16,968.00,358.00
GHL,26.60,208.00,209.00,203.00,203.00,205.36,"8,655.00",205.00,"1,777,424.70",64,-2.00,6.00,-0.98,2.96,-1.16,231.77,266.65,490.00,169.00
GILB,27.50,"1,244.00","1,244.00","1,230.00","1,231.10","1,236.44",323.00,"1,244.00","399,371.00",21,-12.90,14.00,-1.04,1.14,-0.43,"1,341.10","1,451.68","2,487.90","1,130.00"
GIMES1,37.10,9.77,9.77,9.39,9.50,9.47,"6,800.00",9.58,"64,386.87",9,-0.08,0.38,-0.84,4.05,0.33,10.32,10.73,23.41,8.85
GLBSL,24.76,960.00,960.00,960.00,960.00,960.00,10.00,960.00,"9,600.00",1,0.00,0.00,0.00,0.00,0.00,"1,083.51","1,166.29","1,764.60",935.00
GLH,31.33,277.00,285.00,277.00,284.00,282.78,"2,145.00",280.00,"606,572.00",29,4.00,8.00,1.43,2.89,0.43,356.14,390.53,591.60,269.10
GMFBS,34.14,915.00,918.00,900.00,918.00,909.74,422.00,910.00,"383,910.00",7,8.00,18.00,0.88,2.00,0.90,"1,019.85","1,106.97","1,710.00",864.40
