Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,040.00","1,043.00","1,025.00","1,040.00","1,040.00",0.00,0.00,"1,039.28","2,970.00","1,053.00","3,086,650.50",58,-13.00,18.00,-1.23,1.76,0.07,989.78,"1,021.09","1,240.00",900.00
ADBL,-,330.00,334.00,321.50,333.10,333.10,0.00,0.00,329.02,"85,296.00",330.00,"28,064,017.30",380,3.10,12.50,0.94,3.89,1.23,307.83,308.94,344.90,272.30
AHL,-,522.00,525.90,512.00,521.00,521.00,0.00,0.00,519.73,"12,223.00",522.00,"6,352,704.00",109,-1.00,13.90,-0.19,2.71,0.24,584.62,600.74,753.00,462.60
AHPC,-,316.20,316.20,307.00,314.00,314.00,0.00,0.00,310.73,"389,922.00",310.00,"121,160,008.30",813,4.00,9.20,1.29,3.00,1.04,281.62,286.44,334.00,245.00
AKJCL,-,395.00,415.00,395.00,415.00,415.00,0.00,0.00,409.46,"808,865.00",402.10,"331,200,248.60","1,104",12.90,20.00,3.21,5.06,1.33,244.90,233.55,431.80,172.90
AKPL,-,296.00,305.00,296.00,304.90,304.90,0.00,0.00,301.07,"400,064.00",302.00,"120,446,342.40","1,144",2.90,9.00,0.96,3.04,1.26,257.16,260.81,317.00,216.10
ALBSL,-,"1,261.00","1,300.00","1,240.00","1,293.90","1,293.90",0.00,0.00,"1,274.50","22,614.00","1,286.00","28,821,586.60",281,7.90,60.00,0.61,4.84,1.50,"1,098.43","1,026.87","1,334.00",771.00
ALICL,-,484.00,490.00,479.00,488.00,488.00,0.00,0.00,485.75,"48,491.00",489.00,"23,554,296.60",253,-1.00,11.00,-0.20,2.30,0.46,470.03,481.25,779.00,430.00
ANLB,-,"6,400.00","6,649.00","6,400.00","6,647.00","6,647.00",0.00,0.00,"6,421.33","4,414.00","6,461.30","28,343,771.20",62,185.70,249.00,2.87,3.89,3.39,"6,198.28","6,011.17","6,800.00","4,920.00"
API,-,359.00,365.90,354.00,364.20,364.20,0.00,0.00,360.08,"886,488.00",359.00,"319,204,512.30","2,223",5.20,11.90,1.45,3.36,1.13,295.37,296.70,368.90,258.80
AVYAN,-,"1,235.00","1,310.00","1,201.00","1,279.00","1,279.00",0.00,0.00,"1,242.83","42,163.00","1,260.00","52,401,556.20",484,19.00,109.00,1.51,9.08,2.83,993.41,"1,015.22","1,366.00",906.00
BANDIPUR,-,970.00,999.90,969.00,985.00,985.00,0.00,0.00,987.54,"95,093.00",973.00,"93,907,925.20","1,462",12.00,30.90,1.23,3.19,-0.26,0.00,0.00,"1,233.00",285.00
BARUN,-,380.00,382.90,375.60,381.20,381.20,0.00,0.00,379.14,"118,257.00",380.00,"44,835,893.70",580,1.20,7.30,0.32,1.94,0.54,340.37,357.99,589.00,292.10
BBC,-,"5,391.00","5,495.00","5,202.00","5,332.00","5,332.00",0.00,0.00,"5,338.33","1,209.00","5,499.00","6,454,038.90",73,-167.00,293.00,-3.04,5.63,-0.12,"4,904.39","5,097.52","6,661.60","4,480.00"
BEDC,-,529.00,534.00,525.20,531.00,531.00,0.00,0.00,528.32,"6,859.00",535.00,"3,623,726.00",84,-4.00,8.80,-0.75,1.68,0.51,568.38,619.38,872.00,500.00
BFC,-,505.10,509.00,501.00,506.50,506.50,0.00,0.00,505.09,"28,443.00",505.10,"14,366,409.10",176,1.40,8.00,0.28,1.60,0.28,472.70,482.66,594.90,411.50
BGWT,-,775.00,785.00,771.60,785.00,785.00,0.00,0.00,779.52,"4,610.00",787.00,"3,593,600.30",80,-2.00,13.40,-0.25,1.74,0.70,791.84,839.94,"1,110.00",730.70
BHCL,-,609.00,629.00,605.00,618.00,618.00,0.00,0.00,619.49,"105,838.00",609.90,"65,565,999.30","1,198",8.10,24.00,1.33,3.97,-0.24,516.92,0.00,699.00,292.10
BHDC,-,501.00,502.00,492.20,499.00,499.00,0.00,0.00,498.42,"29,516.00",498.00,"14,711,356.30",187,1.00,9.80,0.20,1.99,0.12,506.87,513.99,706.00,426.00
BHL,-,245.00,251.10,244.50,249.00,249.00,0.00,0.00,247.97,"519,966.00",248.00,"128,937,350.40","1,820",1.00,6.60,0.40,2.70,0.41,192.78,199.08,340.00,164.00
BHPL,-,596.00,596.00,577.00,588.90,588.90,0.00,0.00,587.08,"20,710.00",585.00,"12,158,504.20",162,3.90,19.00,0.67,3.29,0.31,624.21,677.13,"1,308.40",503.10
BJHL,-,391.40,434.80,391.40,434.80,434.80,0.00,0.00,427.09,198.00,395.30,"84,564.80",20,39.50,43.40,9.99,11.09,1.77,0.00,0.00,434.80,270.10
BNHC,-,380.40,380.40,372.00,379.00,379.00,0.00,0.00,376.17,"29,079.00",373.00,"10,938,554.80",229,6.00,8.40,1.61,2.26,0.75,447.29,471.42,613.80,313.10
BNL,-,"15,301.00","15,606.00","15,300.00","15,606.00","15,606.00",0.00,0.00,"15,402.33",30.00,"15,600.00","462,070.00",3,6.00,306.00,0.04,2.00,1.31,"16,042.31","16,640.49","19,533.10","14,635.80"
BNT,-,"12,000.00","12,189.00","11,860.00","12,000.00","12,000.00",0.00,0.00,"12,004.07",81.00,"12,099.00","972,330.00",9,-99.00,329.00,-0.82,2.77,-0.03,"11,662.53","11,959.00","13,550.00","10,660.00"
BPCL,-,742.00,750.00,740.00,750.00,750.00,0.00,0.00,744.28,"59,681.00",750.00,"44,419,263.60",296,0.00,10.00,0.00,1.35,0.76,741.83,774.31,"1,065.00",380.70
