Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,29.85,900.00,900.00,871.00,892.40,892.40,0.00,0.00,891.63,650.00,900.00,"579,557.00",17,-7.60,29.00,-0.84,3.33,0.09,955.74,958.47,"1,098.00",827.90
ADBL,28.52,305.00,305.00,291.20,295.50,295.50,0.00,0.00,296.32,"16,748.00",299.00,"4,962,800.70",139,-3.50,13.80,-1.17,4.74,-0.28,311.83,307.29,340.00,285.20
AHL,25.70,380.00,380.10,369.00,369.00,369.00,0.00,0.00,374.79,"1,613.00",390.00,"604,540.90",44,-21.00,11.10,-5.38,3.01,-1.57,476.17,505.53,699.00,369.00
AHPC,26.10,251.00,251.20,247.30,247.50,247.50,0.00,0.00,248.68,"57,393.00",252.70,"14,272,649.60",245,-5.20,3.90,-2.06,1.58,-0.48,277.98,276.75,323.30,246.50
AKJCL,27.96,343.00,345.30,335.10,336.90,336.90,0.00,0.00,336.76,"136,000.00",343.00,"45,798,901.00",358,-6.10,10.20,-1.78,3.04,0.04,377.37,335.98,461.40,172.90
AKPL,33.78,238.00,241.80,238.00,241.00,241.00,0.00,0.00,240.33,"83,964.00",244.00,"20,179,121.40",187,-3.00,3.80,-1.23,1.60,0.28,267.68,263.28,317.00,227.50
ALBSL,21.94,"1,071.00","1,084.00","1,060.10","1,084.00","1,084.00",0.00,0.00,"1,068.39","1,215.00","1,108.00","1,298,090.30",56,-24.00,23.90,-2.17,2.25,1.44,"1,120.33","1,128.08","1,334.00",930.00
ALICL,25.99,391.20,398.00,390.00,393.90,393.90,0.00,0.00,392.19,"9,322.00",402.30,"3,656,029.10",110,-8.40,8.00,-2.09,2.05,0.43,447.15,453.82,505.00,381.40
ANLB,31.56,"4,800.00","4,944.00","4,800.00","4,944.00","4,944.00",0.00,0.00,"4,847.90","1,294.00","4,920.00","6,273,184.90",41,24.00,144.00,0.49,3.00,1.94,"6,043.62","6,081.10","7,560.00","4,800.00"
APHL,32.45,674.50,680.00,651.00,670.60,670.60,0.00,0.00,668.24,"11,133.00",689.00,"7,439,530.20",198,-18.40,29.00,-2.67,4.45,0.35,0.00,0.00,"1,053.40",299.70
API,25.04,325.90,325.90,321.70,322.20,322.20,0.00,0.00,323.50,"132,043.00",325.90,"42,715,521.60",486,-3.70,4.20,-1.14,1.31,-0.40,340.93,325.25,370.00,258.80
AVYAN,24.45,"1,004.00","1,010.00",975.00,"1,000.00","1,000.00",0.00,0.00,992.52,"3,542.00","1,017.60","3,515,502.00",57,-17.60,35.00,-1.73,3.59,0.75,"1,093.29","1,048.73","1,366.00",906.00
BANDIPUR,32.77,657.00,657.00,621.00,638.90,638.90,0.00,0.00,637.35,"28,076.00",657.00,"17,894,148.80",376,-18.10,36.00,-2.75,5.80,0.24,803.21,831.85,"1,233.00",285.00
BARUN,29.44,312.00,313.00,306.00,309.00,309.00,0.00,0.00,309.05,"28,623.00",313.90,"8,845,810.00",114,-4.90,7.00,-1.56,2.29,-0.01,340.62,340.11,401.50,292.10
BBC,35.52,"4,067.90","4,070.00","3,942.10","4,000.00","4,000.00",0.00,0.00,"4,016.81",668.00,"4,050.00","2,683,232.00",29,-50.00,127.90,-1.23,3.24,-0.42,"4,537.87","4,637.30","5,600.00","3,825.00"
BEDC,28.04,285.00,289.00,272.70,278.00,278.00,0.00,0.00,277.80,"23,583.00",289.00,"6,551,442.10",126,-11.00,16.30,-3.81,5.98,0.07,380.06,432.34,728.00,272.70
BFC,29.50,465.00,465.00,445.00,448.50,448.50,0.00,0.00,450.94,"15,468.00",459.70,"6,975,191.50",103,-11.20,20.00,-2.44,4.49,-0.54,487.87,482.63,562.00,411.50
BGWT,27.34,505.00,506.00,466.00,493.00,493.00,0.00,0.00,479.98,"2,067.00",513.00,"992,118.50",53,-20.00,40.00,-3.90,8.58,2.64,648.14,689.31,944.00,466.00
BHCL,28.04,528.00,558.00,528.00,545.00,545.00,0.00,0.00,542.12,"47,279.00",555.00,"25,630,943.10",291,-10.00,30.00,-1.80,5.68,0.53,541.94,544.47,699.00,394.00
BHDC,26.89,417.00,417.00,405.10,406.00,406.00,0.00,0.00,409.69,"13,062.00",420.00,"5,351,397.70",83,-14.00,11.90,-3.33,2.94,-0.91,456.12,464.36,616.00,405.10
BHL,26.88,200.00,200.00,195.10,195.30,195.30,0.00,0.00,196.70,"76,883.00",199.70,"15,122,729.50",373,-4.40,4.90,-2.20,2.51,-0.72,218.93,208.74,264.40,164.00
BHPL,20.40,450.00,454.90,425.00,433.00,433.00,0.00,0.00,434.74,"6,093.00",458.00,"2,648,895.20",67,-25.00,29.90,-5.46,7.04,-0.40,522.21,539.93,789.00,425.00
BJHL,17.04,645.10,660.00,626.00,639.00,639.00,0.00,0.00,633.17,"6,320.00",665.00,"4,001,603.90",137,-26.00,34.00,-3.91,5.43,0.91,0.00,0.00,"1,305.00",270.10
BNHC,24.06,255.00,263.00,251.00,252.00,252.00,0.00,0.00,254.83,"20,722.00",263.60,"5,280,586.20",138,-11.60,12.00,-4.40,4.78,-1.12,320.73,366.46,613.80,251.00
BNT,23.77,"11,551.00","11,600.00","11,551.00","11,570.00","11,570.00",0.00,0.00,"11,578.20",50.00,"11,550.10","578,910.00",5,19.90,49.00,0.17,0.42,-0.07,"11,701.16","11,753.09","12,760.00","10,660.00"
BOKD86,22.74,"1,078.00","1,078.00","1,053.10","1,053.10","1,053.10",0.00,0.00,"1,065.55",50.00,"1,111.00","53,277.50",2,-57.90,24.90,-5.21,2.36,-1.18,"1,080.25","1,065.55","1,145.00","1,045.00"
BPCL,24.34,635.00,636.00,626.20,627.00,627.00,0.00,0.00,628.65,"20,854.00",640.00,"13,109,951.40",121,-13.00,9.80,-2.03,1.56,-0.26,680.53,698.94,847.30,612.00
BUNGAL,19.96,540.00,540.00,510.00,510.10,510.10,0.00,0.00,519.52,"20,729.00",542.90,"10,769,190.30",232,-32.80,30.00,-6.04,5.88,-1.85,636.52,640.50,895.00,302.40
C30MF,35.48,9.75,9.95,9.75,9.95,9.95,0.00,0.00,9.92,"1,550.00",9.76,"15,383.50",3,0.19,0.20,1.95,2.05,0.25,10.02,9.81,10.45,8.70
CBBL,24.81,932.00,934.00,921.00,921.00,921.00,0.00,0.00,925.91,"10,679.00",932.00,"9,887,778.60",155,-11.00,13.00,-1.18,1.41,-0.53,924.25,937.47,"1,077.90",882.00
CFCL,28.46,560.00,587.70,560.00,580.00,580.00,0.00,0.00,575.06,"45,402.00",585.70,"26,108,871.20",192,-5.70,27.70,-0.97,4.95,0.85,578.69,557.12,699.00,445.10
CGH,24.97,761.00,770.00,761.00,763.10,763.10,0.00,0.00,766.28,"5,167.00",770.00,"3,959,368.50",44,-6.90,9.00,-0.90,1.18,-0.42,801.75,823.01,"1,060.00",748.00
