Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
ACLBSL,-,"1,011.00","1,028.00",965.00,974.00,977.62,"12,926.00","1,010.00","12,636,764.20",161,-36.00,63.00,-3.56,6.53,-0.37,698.48,646.85,"1,028.00",500.10
ADBL,-,267.10,267.10,255.00,255.00,257.10,"30,419.00",261.90,"7,820,682.60",200,-6.90,12.10,-2.63,4.75,-0.82,241.29,245.24,292.90,223.00
ADBLD83,-,"1,052.30","1,055.00","1,052.30","1,055.00","1,053.65",50.00,"1,060.00","52,682.50",2,-5.00,2.70,-0.47,0.26,0.13,"1,024.33",998.76,"1,144.00",941.00
AHL,-,475.00,500.00,473.00,493.00,489.02,"37,564.00",468.00,"18,369,593.60",262,25.00,27.00,5.34,5.71,0.81,430.30,394.89,509.50,273.10
AHPC,-,155.00,156.00,151.30,151.50,152.49,"122,009.00",153.70,"18,605,456.40",531,-2.20,4.70,-1.43,3.11,-0.66,197.77,202.23,316.00,150.00
AKJCL,-,204.00,204.00,198.10,198.30,199.71,"32,117.00",202.00,"6,414,004.80",131,-3.70,5.90,-1.83,2.98,-0.71,211.92,192.73,250.00,141.30
AKPL,-,162.00,164.10,161.10,162.10,162.15,"53,173.00",161.70,"8,622,192.00",239,0.40,3.00,0.25,1.86,-0.03,180.22,178.87,384.90,152.40
ALBSL,-,"1,021.00","1,021.00",981.00,990.20,992.25,"22,459.00","1,001.00","22,284,919.80",208,-10.80,40.00,-1.08,4.08,-0.21,740.87,719.04,"1,040.00",543.00
ALICL,-,568.00,568.00,560.00,562.00,563.24,"10,716.00",568.00,"6,035,641.30",84,-6.00,8.00,-1.06,1.43,-0.22,611.74,625.21,812.00,523.00
ANLB,-,"2,390.80","2,395.00","2,340.00","2,355.00","2,345.96","2,662.00","2,344.00","6,244,945.00",51,11.00,55.00,0.47,2.35,0.38,"1,948.25","1,934.98","2,651.00","1,550.00"
API,-,163.80,170.00,163.80,167.20,167.56,"84,448.00",167.00,"14,150,078.60",347,0.20,6.20,0.12,3.79,-0.22,182.03,178.86,265.20,154.70
AVYAN,-,955.00,968.00,917.90,917.90,931.43,"22,581.00",950.00,"21,032,638.50",275,-32.10,50.10,-3.38,5.46,-1.47,677.90,658.19,981.20,550.00
